customer_id,calls,internet_usage,login_frequency
1355,308,46.3,13
1356,329,43.02,9
1357,195,49.24,6
1358,383,196.3,2
1359,961,605.17,15
1360,469,193.76,3
1361,712,168.41,12
1362,324,29.83,20
1363,818,883.27,7
1364,127,27.16,23
1365,765,272.97,30
1366,328,5.32,20
1367,272,193.52,7
1368,201,9.8,11
1369,141,22.28,20
1370,178,76.63,16
1371,378,614.59,27
1372,351,9.56,29
1373,344,31.91,14
1374,568,69.81,23
1375,303,218.31,17
1376,106,31.73,3
1377,276,285.29,7
1378,676,124.46,6
1379,1004,595.8,17
1380,102,23.21,12
1381,65,14.27,17
1382,1036,225.48,26
1383,922,721.32,22
1384,103,35.21,25
1385,396,21.07,15
1386,531,625.61,17
1387,1170,439.71,14
1388,249,122.29,28
1389,686,725.65,15
1390,155,7.28,30
1391,779,214.13,10
1392,419,184.1,13
1393,99,17.46,28
1394,385,23.43,15
1395,375,13.01,28
1396,118,39.22,6
1397,382,32.88,29
1398,351,626.73,30
1399,469,153.94,24
1400,396,206.11,26
1401,359,717.86,22
1402,587,49.97,6
1403,279,23.26,22
1404,379,126.49,28
1405,316,278.76,2
1406,1021,541.5,10
1407,272,137.71,12
1408,678,171.92,17
1409,366,6.49,18
1410,188,34.59,2
1411,403,422.58,21
1412,310,31.93,16
1413,789,340.9,6
1414,163,30.66,26
1415,658,164.66,8
1416,209,8.89,29
1417,1050,943.78,16
1418,726,137.03,6
1419,445,139.9,19
1420,602,83.46,19
1421,240,45.94,15
1422,385,40.67,10
1423,693,427.66,1
1424,446,44.24,2
1425,968,918.54,13
1426,1144,340.68,2
1427,319,170.3,28
1428,101,43.31,9
1429,140,17.03,25
1430,577,101.62,9
1431,240,19.53,22
1432,451,71.2,27
1433,784,281.05,6
1434,1066,942.89,19
1435,260,281.03,22
1436,667,247.92,11
1437,490,171.54,2
1438,304,6.07,9
1439,77,15.07,8
1440,510,171.79,23
1441,226,21.91,27
1442,292,27.78,13
1443,681,191.02,26
1444,487,187.96,15
1445,312,192.24,17
1446,372,274.51,22
1447,612,210.86,28
1448,185,6.31,30
1449,704,201.05,26
1450,617,167.89,14
1451,335,16.87,21
1452,301,14.75,26
1453,350,6.61,11
1454,686,138.76,29
1455,275,176.39,24
1456,182,55.03,23
1457,699,134.16,11
1458,1159,576.34,27
1459,751,208.43,19
1460,359,726.87,1
1461,200,262.8,26
1462,108,35.43,19
1463,589,138.18,10
1464,213,27.71,3
1465,1018,691.98,30
1466,767,149.32,17
1467,298,26.9,4
1468,813,287.56,16
1469,66,25.79,22
1470,188,47.3,16
1471,563,688.02,10
1472,126,20.25,27
1473,250,18.28,9
1474,852,943.7,30
1475,378,46.64,8
1476,955,532.97,25
1477,425,174.0,1
1478,499,279.4,6
1479,134,43.92,22
1480,156,38.8,20
1481,659,292.19,21
1482,385,37.46,5
1483,232,40.8,27
1484,1097,431.68,22
1485,995,786.88,23
1486,402,351.34,30
1487,567,265.96,6
1488,588,69.35,7
1489,349,851.27,30
1490,290,190.91,26
1491,509,149.14,24
1492,584,516.4,12
1493,252,174.51,28
1494,249,12.29,8
1495,75,6.72,30
1496,788,185.14,23
1497,367,251.7,30
1498,320,33.18,28
1499,402,483.24,20
1500,322,273.87,5
1501,188,21.62,29
1502,361,74.98,22
1503,931,567.8,30
1504,864,823.61,3
1505,460,739.01,19
1506,782,262.62,8
1507,148,19.4,17
1508,1104,590.65,19
1509,344,17.02,30
1510,260,35.68,25
1511,183,6.51,12
1512,802,165.06,27
1513,880,677.35,19
1514,632,286.08,11
1515,262,46.85,4
1516,434,281.15,6
1517,197,33.61,6
1518,554,436.6,8
1519,140,37.95,19
1520,533,245.18,2
1521,77,14.44,8
1522,385,28.2,21
1523,795,274.89,11
1524,782,239.13,6
1525,264,165.75,8
1526,205,42.85,19
1527,395,14.04,19
1528,340,22.04,6
1529,219,7.27,13
1530,579,184.07,14
1531,384,22.79,11
1532,286,35.94,14
1533,1056,169.51,3
1534,118,13.51,24
1535,184,33.27,19
1536,389,26.68,11
1537,933,978.35,22
1538,393,464.41,5
1539,691,947.84,19
1540,97,5.02,8
1541,136,23.68,27
1542,883,506.59,4
1543,409,930.68,8
1544,200,31.95,16
1545,378,84.97,19
1546,168,114.79,10
1547,1143,564.4,16
1548,485,72.89,20
1549,349,35.55,10
1550,332,39.31,20
1551,448,288.05,16
1552,675,157.23,22
1553,613,70.08,16
1554,188,39.13,3
1555,328,15.81,17
1556,177,11.28,25
1557,327,41.8,16
1558,533,267.33,15
1559,676,758.09,11
1560,732,62.25,1
1561,473,962.74,28
1562,390,727.79,28
1563,345,38.98,28
1564,182,222.7,14
1565,588,423.48,6
1566,539,610.73,22
1567,410,187.63,11
1568,156,34.38,24
1569,375,37.51,22
1570,136,9.67,22
1571,519,294.45,14
1572,310,30.19,23
1573,94,30.7,26
1574,208,49.96,11
1575,84,26.99,28
1576,476,61.77,6
1577,299,46.36,30
1578,781,81.39,13
1579,109,44.16,9
1580,1132,809.94,25
1581,174,17.74,15
1582,199,16.57,7
1583,214,49.63,15
1584,763,50.97,17
1585,193,13.2,30
1586,342,47.43,3
1587,212,12.33,9
1588,137,45.01,30
1589,299,23.55,3
1590,73,26.69,11
1591,264,17.03,7
1592,494,75.04,3
1593,418,268.86,28
1594,219,37.08,15
1595,620,285.2,7
1596,102,19.42,24
1597,195,31.62,28
1598,564,112.45,1
1599,467,283.51,14
1600,1187,373.66,24
1601,266,45.77,9
1602,104,49.57,4
1603,316,863.53,23
1604,354,45.58,26
1605,328,44.07,29
1606,67,7.94,6
1607,1052,740.6,22
1608,687,943.03,23
1609,689,994.69,16
1610,158,37.41,2
1611,105,43.72,1
1612,1017,594.11,27
1613,247,90.44,3
1614,335,311.59,15
1615,92,8.59,20
1616,221,239.09,28
1617,306,31.16,7
1618,142,11.11,14
1619,216,150.27,24
1620,151,7.31,22
1621,1012,971.91,7
1622,399,158.6,16
1623,221,143.04,18
1624,287,287.32,16
1625,52,14.41,18
1626,503,290.59,5
1627,156,10.85,13
1628,305,40.59,8
1629,447,696.65,20
1630,142,9.67,2
1631,357,49.21,3
1632,291,6.11,19
1633,257,14.31,15
1634,817,593.69,8
1635,439,500.73,4
1636,287,126.23,17
1637,68,13.8,22
1638,462,265.08,7
1639,425,247.7,30
1640,611,206.92,19
1641,475,298.12,8
1642,1098,825.51,5
1643,66,42.02,17
1644,638,134.38,10
1645,525,500.66,9
1646,618,780.99,25
1647,1126,779.47,13
1648,252,38.63,7
1649,317,9.45,26
1650,374,32.82,21
1651,474,211.15,19
1652,782,130.41,3
1653,266,17.67,1
1654,522,279.2,19
1655,643,112.05,27
1656,423,976.36,19
1657,118,40.06,6
1658,499,851.68,20
1659,83,36.62,13
1660,675,167.01,11
1661,308,9.91,13
1662,300,30.68,23
1663,388,15.47,11
1664,342,20.38,9
1665,269,49.34,26
1666,686,250.43,14
1667,504,116.09,15
1668,139,28.49,10
1669,220,201.36,23
1670,270,112.57,6
1671,77,47.9,7
1672,342,281.91,9
1673,505,218.05,9
1674,337,11.48,26
1675,346,768.32,13
1676,677,365.63,7
1677,109,43.1,10
1678,941,480.07,22
1679,397,15.2,25
1680,159,7.78,9
1681,320,182.65,7
1682,333,8.11,27
1683,390,14.12,5
1684,120,21.25,10
1685,665,69.07,11
1686,587,806.0,21
1687,345,149.22,6
1688,257,46.14,12
1689,657,245.87,14
1690,543,102.1,18
1691,339,6.71,5
1692,897,617.73,14
1693,258,15.95,9
1694,435,386.95,17
1695,79,23.23,15
1696,116,42.41,10
1697,434,360.54,6
1698,152,7.42,1
1699,619,763.0,3
1700,181,49.16,2
1701,541,110.22,23
1702,685,56.35,19
1703,296,25.34,22
1704,351,37.0,4
1705,124,32.26,10
1706,611,535.62,29
1707,329,20.92,28
1708,873,279.37,4
1709,165,121.55,29
1710,860,950.54,3
1711,283,9.54,11
1712,368,268.68,12
1713,693,119.79,25
1714,296,46.86,30
1715,300,762.78,7
1716,250,26.38,12
1717,401,987.39,7
1718,127,29.72,2
1719,1071,696.22,14
1720,241,33.91,19
1721,55,19.23,26
1722,376,37.14,22
1723,948,264.27,19
1724,325,31.29,1
1725,122,7.92,21
1726,160,29.23,14
1727,330,15.81,16
1728,868,661.87,22
1729,395,132.96,2
1730,86,47.97,6
1731,648,133.63,14
1732,338,137.27,5
1733,258,14.57,8
1734,164,33.15,19
1735,690,44.19,29
1736,715,144.59,17
1737,564,168.82,9
1738,522,321.58,15
1739,86,36.01,14
1740,823,788.31,23
1741,457,277.25,1
1742,704,837.74,17
1743,191,23.23,17
1744,687,69.05,17
1745,463,67.61,14
1746,304,215.65,21
1747,330,29.7,25
1748,1048,891.88,1
1749,149,48.65,29
1750,263,233.59,21
1751,192,41.22,24
1752,368,26.98,7
1753,763,202.88,9
1754,67,20.35,12
1755,338,17.95,5
1756,145,33.16,6
1757,310,213.07,12
1758,284,15.09,29
1759,287,20.77,27
1760,388,153.76,13
1761,719,162.39,24
1762,806,919.92,8
1763,441,917.98,11
1764,867,942.59,24
1765,757,60.57,23
1766,488,125.4,9
1767,356,9.09,6
1768,1094,657.45,4
1769,257,248.37,23
1770,576,277.55,22
1771,500,73.06,20
1772,737,257.85,12
1773,100,36.95,14
1774,508,215.8,15
1775,90,49.27,18
1776,328,191.12,12
1777,373,37.81,9
1778,192,16.64,26
1779,753,160.56,18
1780,1026,352.4,21
1781,536,50.93,22
1782,1019,461.38,19
1783,715,666.09,10
1784,156,16.4,30
1785,275,36.26,9
1786,911,201.59,29
1787,436,208.85,23
1788,391,29.27,5
1789,333,201.74,2
1790,364,15.99,19
1791,359,32.17,24
1792,355,41.3,10
1793,413,210.07,27
1794,195,52.22,4
1795,340,36.01,21
1796,1169,524.05,23
1797,145,41.72,4
1798,216,19.33,10
1799,330,37.78,5
1800,141,31.05,27
1801,723,198.9,21
1802,88,14.28,30
1803,476,113.7,25
1804,103,8.92,1
1805,940,605.6,12
1806,323,562.7,1
1807,770,285.19,25
1808,247,296.77,14
1809,393,420.5,27
1810,337,42.32,25
1811,714,118.92,7
1812,453,85.04,3
1813,441,274.19,24
1814,1119,869.62,1
1815,363,174.17,24
1816,77,42.07,18
1817,317,298.01,2
1818,90,48.53,22
1819,271,13.27,13
1820,132,20.56,24
1821,319,19.52,27
1822,304,56.58,13
1823,216,39.84,16
1824,70,16.09,2
1825,697,537.12,7
1826,682,255.37,8
1827,176,33.78,22
1828,402,123.63,25
1829,472,41.01,28
1830,421,131.89,11
1831,250,38.37,28
1832,121,35.1,19
1833,263,41.73,13
1834,199,46.02,4
1835,295,29.94,30
1836,263,36.08,26
1837,261,44.5,6
1838,210,13.57,1
1839,54,38.64,30
1840,662,107.83,7
1841,396,9.56,15
1842,182,11.35,23
1843,123,34.39,4
1844,538,561.2,19
1845,231,35.68,8
1846,196,23.23,26
1847,224,15.45,28
1848,384,18.08,24
1849,726,293.11,4
1850,174,15.73,1
1851,568,101.95,6
1852,744,102.21,6
1853,867,383.24,17
1854,96,33.2,2
1855,345,38.83,8
1856,318,190.61,26
1857,1131,529.67,24
1858,315,47.78,10
1859,554,64.45,21
1860,337,54.55,5
1861,159,124.34,30
1862,372,81.49,17
1863,266,14.02,15
1864,382,28.2,7
1865,562,372.1,20
1866,311,102.72,27
1867,382,29.58,17
1868,748,199.1,13
1869,385,39.02,28
1870,756,445.16,6
1871,518,46.93,13
1872,98,47.56,18
1873,394,199.83,29
1874,585,293.05,5
1875,83,24.05,18
1876,390,11.24,19
1877,208,38.64,29
1878,229,38.42,7
1879,327,20.75,24
1880,482,826.1,26
1881,326,12.69,24
1882,689,63.6,16
1883,532,436.08,28
1884,108,17.41,28
1885,81,39.2,14
1886,177,18.01,5
1887,1013,709.63,9
1888,1017,639.01,10
1889,238,26.7,11
1890,216,13.38,26
1891,331,277.78,26
1892,684,273.6,18
1893,313,11.78,6
1894,339,19.23,24
1895,316,43.58,27
1896,61,21.93,8
1897,408,198.87,2
1898,398,225.83,24
1899,620,174.35,8
1900,560,831.35,22
1901,367,30.89,30
1902,177,30.06,4
1903,268,35.72,7
1904,213,32.42,25
1905,252,26.19,25
1906,796,561.36,8
1907,857,685.3,13
1908,644,195.93,21
1909,287,11.01,11
1910,379,43.93,13
1911,183,96.82,7
1912,853,731.38,6
1913,307,10.52,3
1914,422,171.16,14
1915,484,170.08,8
1916,253,29.34,15
1917,408,681.1,16
1918,82,34.52,16
1919,226,12.94,21
1920,624,186.8,13
1921,433,42.52,17
1922,170,53.69,28
1923,131,14.39,10
1924,255,41.52,19
1925,590,189.18,18
1926,201,20.14,4
1927,575,297.61,1
1928,257,24.27,2
1929,429,271.23,10
1930,151,30.41,11
1931,645,211.31,13
1932,1132,461.7,10
1933,317,283.23,18
1934,248,33.19,15
1935,441,152.33,8
1936,333,68.46,19
1937,349,25.84,7
1938,284,22.0,4
1939,764,686.02,12
1940,225,228.95,22
1941,928,181.42,11
1942,78,9.4,21
1943,635,288.28,18
1944,346,212.37,23
1945,304,46.01,21
1946,268,27.77,25
1947,746,280.28,27
1948,664,249.1,17
1949,448,52.02,5
1950,325,884.81,17
1951,773,42.89,15
1952,106,5.75,26
1953,832,312.15,8
1954,243,240.35,29
1955,82,9.12,28
1956,557,152.03,9
1957,369,265.65,17
1958,758,88.02,9
1959,1070,382.5,19
1960,631,986.22,12
1961,564,99.01,5
1962,180,15.02,27
1963,246,159.24,19
1964,256,48.74,7
1965,148,29.18,15
1966,398,15.25,20
1967,784,249.76,29
1968,160,13.27,24
1969,372,44.32,2
1970,419,254.58,28
1971,73,23.37,19
1972,355,39.74,30
1973,729,283.43,7
1974,612,626.77,11
1975,253,37.53,22
1976,147,23.86,4
1977,398,33.32,3
1978,747,164.68,4
1979,413,56.5,18
1980,574,73.16,4
1981,299,31.31,12
1982,251,167.8,20
1983,332,43.82,12
1984,79,28.59,27
1985,287,269.62,4
1986,118,27.7,26
1987,303,29.99,14
1988,249,30.86,27
1989,165,14.39,25
1990,54,42.13,23
1991,614,950.49,4
1992,715,652.49,1
1993,847,773.44,15
1994,979,411.49,27
1995,797,904.01,19
1996,175,29.09,9
1997,274,207.08,12
1998,824,833.84,1
1999,317,291.49,24
2000,321,7.95,29
2001,874,472.28,18
2002,284,48.87,13
2003,121,6.02,21
2004,1034,238.82,19
2005,217,100.2,28
2006,405,704.65,29
2007,672,474.08,23
2008,299,38.2,6
2009,422,695.3,16
2010,467,971.68,24
2011,636,270.5,8
2012,759,149.18,18
2013,515,57.43,3
2014,665,576.79,7
2015,164,5.62,28
2016,209,29.16,28
2017,339,110.85,4
2018,117,11.02,11
2019,344,34.63,6
2020,380,32.06,26
2021,648,777.69,20
2022,320,140.97,17
2023,243,7.84,18
2024,981,383.1,26
2025,342,7.45,13
2026,664,249.36,12
2027,250,47.44,28
2028,510,368.46,18
2029,540,200.96,6
2030,431,318.47,21
2031,166,29.45,25
2032,344,8.05,16
2033,334,975.55,21
2034,671,177.84,2
2035,543,100.32,1
2036,390,211.74,22
2037,308,49.56,29
2038,55,17.93,21
2039,200,16.39,23
2040,455,622.62,18
2041,593,104.05,3
2042,825,453.81,25
2043,159,203.44,13
2044,332,33.62,8
2045,1087,544.79,23
2046,52,11.74,1
2047,429,169.67,19
2048,202,31.89,17
2049,186,31.26,6
2050,551,241.33,30
2051,140,37.09,11
2052,373,11.96,1
2053,193,7.38,29
2054,311,200.6,1
2055,213,7.09,16
2056,996,837.05,19
2057,893,180.74,6
2058,780,155.3,16
2059,609,102.6,13
2060,198,40.46,17
2061,271,267.51,20
2062,176,45.97,11
2063,112,40.58,16
2064,247,38.16,15
2065,370,29.47,19
2066,362,11.64,17
2067,295,9.46,20
2068,881,350.82,5
2069,291,29.38,21
2070,222,5.82,26
2071,191,31.85,8
2072,215,25.4,23
2073,149,30.42,22
2074,51,30.35,25
2075,307,32.5,9
2076,589,168.1,27
2077,169,42.06,26
2078,782,72.04,27
2079,256,227.64,3
2080,326,25.67,21
2081,182,8.28,27
2082,544,306.91,11
2083,716,79.94,15
2084,393,7.59,11
2085,374,68.03,16
2086,922,300.24,17
2087,281,8.11,16
2088,766,169.13,15
2089,762,120.55,18
2090,90,14.0,29
2091,330,10.36,8
2092,236,42.68,25
2093,305,15.39,4
2094,178,42.38,2
2095,544,219.65,4
2096,344,37.84,22
2097,496,895.77,1
2098,316,18.41,7
2099,447,229.15,23
2100,73,17.91,6
2101,476,531.34,26
2102,291,28.19,15
2103,114,17.04,14
2104,641,356.13,19
2105,336,84.85,27
2106,146,21.43,3
2107,1159,597.44,7
2108,375,32.39,23
2109,309,40.35,27
2110,446,231.22,2
2111,221,12.4,19
2112,149,38.54,9
2113,223,261.85,18
2114,248,21.27,21
2115,710,208.5,22
2116,80,8.77,21
2117,696,43.41,6
2118,1047,520.74,14
2119,211,74.0,2
2120,328,176.21,8
2121,151,9.18,2
2122,348,5.21,23
2123,912,728.73,27
2124,467,67.28,16
2125,708,296.82,14
2126,752,902.95,12
2127,448,56.06,20
2128,244,72.78,3
2129,344,45.96,21
2130,357,253.2,4
2131,378,18.78,6
2132,118,17.67,18
2133,754,220.38,12
2134,493,77.49,15
2135,213,47.52,16
2136,848,413.21,28
2137,142,5.37,25
2138,145,21.26,25
2139,396,68.5,5
2140,682,603.6,19
2141,987,744.2,22
2142,141,16.7,21
2143,340,48.33,13
2144,114,12.13,5
2145,475,366.49,25
2146,284,113.13,3
2147,263,15.82,24
2148,1044,365.57,2
2149,677,747.95,18
2150,181,18.04,19
2151,255,5.94,30
2152,103,45.03,6
2153,386,13.29,10
2154,220,46.26,19
2155,275,26.55,18
2156,634,717.88,30
2157,330,211.52,1
2158,535,123.63,20
2159,689,153.67,9
2160,71,39.15,25
2161,606,154.93,21
2162,1160,860.34,29
2163,316,217.53,2
2164,696,267.74,8
2165,153,39.41,22
2166,1036,690.13,18
2167,131,31.84,29
2168,796,66.2,5
2169,1151,606.83,22
2170,334,235.12,2
2171,716,214.7,16
2172,941,346.05,5
2173,220,21.08,25
2174,249,36.94,30
2175,510,471.26,19
2176,254,10.27,17
2177,177,43.59,30
2178,270,292.03,11
2179,97,15.64,25
2180,263,39.23,25
2181,357,159.16,5
2182,793,109.24,4
2183,697,40.7,18
2184,110,17.89,14
2185,339,14.86,17
2186,307,29.93,23
2187,449,287.69,1
2188,555,128.72,1
2189,315,704.17,16
2190,263,37.49,23
2191,366,49.83,10
2192,519,913.69,15
2193,799,262.89,6
2194,448,362.29,21
2195,508,113.44,4
2196,774,209.15,9
2197,214,8.17,9
2198,568,142.57,13
2199,110,42.79,8
2200,202,43.36,30
2201,403,269.65,20
2202,219,14.96,27
2203,848,395.31,30
2204,214,23.13,29
2205,698,143.72,6
2206,516,227.4,4
2207,360,6.68,24
2208,240,17.47,11
2209,730,491.89,1
2210,53,8.04,5
2211,250,36.86,2
2212,301,203.57,15
2213,247,44.75,3
2214,338,483.05,8
2215,395,26.66,29
2216,386,39.0,19
2217,1166,157.65,6
2218,1011,338.28,2
2219,410,290.0,22
2220,1128,853.92,17
2221,790,115.3,3
2222,1123,160.27,8
2223,192,266.0,9
2224,797,226.93,4
2225,61,32.25,17
2226,174,36.5,26
2227,670,96.91,29
2228,415,51.79,21
2229,107,47.85,20
2230,291,56.03,30
2231,329,193.08,2
2232,81,40.21,16
2233,188,47.22,20
2234,376,35.42,7
2235,399,25.88,3
2236,301,45.12,15
2237,450,213.41,10
2238,101,41.83,15
2239,450,226.64,30
2240,531,760.29,24
2241,214,24.59,1
2242,219,47.04,13
2243,349,206.19,28
2244,104,31.4,11
2245,91,26.53,27
2246,365,29.82,2
2247,720,432.59,11
2248,96,15.2,21
2249,70,43.05,8
2250,85,36.32,25
2251,454,104.4,8
2252,550,729.6,29
2253,958,604.38,29
2254,533,534.28,22
2255,236,39.15,12
2256,231,6.67,13
2257,646,92.85,19
2258,174,41.85,4
2259,469,993.08,6
2260,482,207.22,19
2261,208,34.75,14
2262,506,211.75,22
2263,645,285.87,9
2264,177,43.49,27
2265,351,7.13,9
2266,333,16.43,6
2267,139,10.98,8
2268,659,357.29,21
2269,102,6.77,21
2270,191,45.05,4
2271,190,133.16,20
2272,761,276.71,29
2273,193,101.9,21
2274,1171,781.98,21
2275,592,362.26,25
2276,556,260.44,17
2277,210,24.9,7
2278,752,216.53,5
2279,1027,575.78,8
2280,201,43.98,9
2281,494,230.98,10
2282,512,140.79,11
2283,158,26.26,26
2284,230,9.63,14
2285,574,94.45,7
2286,118,10.24,13
2287,516,146.04,20
2288,715,296.77,20
2289,690,216.75,26
2290,55,5.1,9
2291,1109,937.52,3
2292,207,26.98,21
2293,436,184.49,26
2294,596,77.91,21
2295,156,32.22,6
2296,140,12.19,19
2297,359,152.0,13
2298,386,44.51,7
2299,703,87.89,1
2300,543,116.07,3
2301,840,655.58,18
2302,760,837.78,26
2303,297,39.69,5
2304,349,22.97,7
2305,195,88.97,25
2306,628,219.63,30
2307,1090,438.55,26
2308,311,90.43,11
2309,621,535.7,27
2310,276,32.76,10
2311,94,34.18,15
2312,867,930.68,18
2313,346,28.65,5
2314,581,156.75,1
2315,79,25.2,26
2316,322,11.73,25
2317,750,175.46,14
2318,394,28.88,17
2319,822,758.03,7
2320,181,40.7,27
2321,426,649.28,12
2322,287,9.4,28
2323,451,114.11,6
2324,81,46.81,29
2325,435,88.4,6
2326,386,234.54,5
2327,241,24.41,8
2328,375,280.71,23
2329,283,17.12,23
2330,642,235.89,25
2331,633,832.84,17
2332,532,238.72,17
2333,452,251.38,2
2334,625,261.3,24
2335,346,34.11,14
2336,1077,312.14,29
2337,220,150.6,10
2338,600,206.71,7
2339,145,15.12,5
2340,54,19.58,30
2341,671,153.86,15
2342,281,42.06,18
2343,650,671.07,11
2344,336,32.94,18
2345,225,242.95,19
2346,307,15.46,4
2347,955,842.17,12
2348,336,43.32,27
2349,275,49.43,21
2350,709,761.09,1
2351,191,30.59,23
2352,704,604.88,22
2353,821,929.24,9
2354,362,39.88,1
2355,339,23.47,11
2356,68,9.11,27
2357,140,26.98,29
2358,446,817.89,11
2359,278,289.89,7
2360,316,27.21,16
2361,201,225.16,11
2362,664,60.4,14
2363,564,234.33,21
2364,787,212.69,22
2365,491,259.5,5
2366,563,254.34,25
2367,68,37.64,6
2368,715,984.66,19
2369,739,771.4,11
2370,388,167.34,25
2371,232,46.01,30
2372,180,39.39,11
2373,323,13.73,19
2374,674,88.33,27
2375,167,6.78,13
2376,726,133.1,3
2377,118,45.74,18
2378,570,281.91,25
2379,787,195.46,4
2380,234,19.09,24
2381,323,25.57,2
2382,537,113.23,25
2383,722,118.53,23
2384,246,27.95,26
2385,464,883.67,20
2386,290,32.84,13
2387,766,273.4,20
2388,52,12.13,21
2389,359,5.07,30
2390,323,281.03,11
2391,55,29.38,3
2392,316,38.23,27
2393,1171,698.79,14
2394,183,46.31,3
2395,330,12.25,23
2396,300,203.3,9
2397,152,274.34,10
2398,83,35.16,19
2399,1117,728.75,16
2400,394,928.33,7
2401,677,136.37,26
2402,345,20.41,25
2403,84,38.16,20
2404,524,288.18,15
2405,1099,261.91,3
2406,226,39.97,3
2407,230,7.23,24
2408,705,995.15,22
2409,789,182.5,28
2410,342,44.1,4
2411,1177,977.78,13
2412,223,44.57,22
2413,226,263.41,5
2414,318,391.36,8
2415,528,257.35,22
2416,955,514.25,17
2417,306,9.41,27
2418,351,186.31,23
2419,197,26.44,5
2420,564,120.14,3
2421,323,195.42,18
2422,509,200.02,5
2423,250,44.95,25
2424,69,46.61,1
2425,169,117.95,12
2426,386,395.29,23
2427,72,42.33,4
2428,130,48.4,18
2429,248,252.95,2
2430,266,34.78,4
2431,299,29.75,25
2432,833,224.12,29
2433,298,39.33,1
2434,934,990.07,13
2435,199,7.94,18
2436,288,34.56,21
2437,781,262.7,26
2438,231,42.95,24
2439,175,26.08,23
2440,658,102.71,21
2441,180,170.67,14
2442,386,25.54,28
2443,159,19.64,9
2444,380,14.65,1
2445,349,9.38,15
2446,216,18.89,30
2447,245,15.01,24
2448,572,136.84,19
2449,335,204.18,16
2450,306,265.54,17
2451,525,160.94,26
2452,329,279.35,4
2453,366,70.01,29
2454,276,85.68,23
2455,148,27.61,7
2456,1053,823.68,29
2457,161,17.2,9
2458,619,199.78,22
2459,350,77.25,28
2460,355,12.86,6
2461,1073,650.4,23
2462,321,214.54,26
2463,100,43.82,6
2464,113,46.38,10
2465,300,27.16,14
2466,351,17.57,17
2467,115,43.04,9
2468,132,40.17,27
2469,402,175.3,25
2470,716,188.41,1
2471,237,246.59,20
2472,378,447.98,2
2473,97,11.28,7
2474,50,31.13,29
2475,152,7.45,16
2476,271,24.8,14
2477,127,10.46,29
2478,733,890.44,25
2479,418,186.83,13
2480,76,33.69,30
2481,429,904.83,19
2482,83,12.59,19
2483,221,24.24,18
2484,365,28.98,11
2485,100,13.88,21
2486,83,29.91,10
2487,330,36.81,24
2488,307,11.83,16
2489,313,235.98,5
2490,359,21.8,26
2491,253,233.53,25
2492,165,28.51,20
2493,247,24.53,10
2494,282,20.8,11
2495,183,6.95,1
2496,65,43.47,21
2497,345,184.18,17
2498,349,239.97,10
2499,357,48.11,19
2500,696,131.93,20
2501,254,183.29,11
2502,827,269.94,8
2503,701,187.25,10
2504,544,303.79,19
2505,96,30.82,17
2506,211,21.87,29
2507,259,13.01,7
2508,296,31.92,25
2509,317,239.02,12
2510,461,55.45,23
2511,86,9.77,5
2512,681,579.05,8
2513,356,38.75,8
2514,331,33.08,18
2515,426,112.48,6
2516,289,6.74,8
2517,275,241.87,6
2518,656,251.62,19
2519,194,6.89,26
2520,558,191.81,6
2521,769,254.37,24
2522,728,191.9,26
2523,413,457.52,14
2524,113,48.79,4
2525,386,7.35,6
2526,357,261.98,10
2527,586,967.81,16
2528,636,760.59,21
2529,130,42.34,28
2530,590,58.34,28
2531,385,5.64,22
2532,271,22.0,2
2533,349,43.24,19
2534,750,271.73,24
2535,312,34.06,7
2536,386,223.84,16
2537,163,5.31,30
2538,411,837.57,10
2539,89,7.02,30
2540,649,535.46,14
2541,305,376.26,28
2542,452,289.9,13
2543,359,29.67,16
2544,1139,174.67,14
2545,237,20.7,16
2546,807,664.09,19
2547,532,75.03,4
2548,696,841.53,15
2549,670,135.34,13
2550,346,196.04,17
2551,303,288.03,12
2552,333,274.39,9
2553,394,931.32,20
2554,96,46.27,14
2555,620,181.91,22
2556,349,41.28,1
2557,711,105.44,28
2558,294,15.45,19
2559,97,41.54,13
2560,142,14.0,28
